filename,pslistnproc,pslistnppid,pslistavg_threads,pslistnprocs64bit,pslistavg_handlers,dlllistndlls,dlllistavg_dlls_per_proc,handlesnhandles,handlesavg_handles_per_proc,handlesnport,handlesnfile,handlesnevent,handlesndesktop,handlesnkey,handlesnthread,handlesndirectory,handlesnsemaphore,handlesntimer,handlesnsection,handlesnmutant,ldrmodulesnot_in_load,ldrmodulesnot_in_init,ldrmodulesnot_in_mem,ldrmodulesnot_in_load_avg,ldrmodulesnot_in_init_avg,ldrmodulesnot_in_mem_avg,malfindninjections,malfindcommitcharge,malfindprotection,malfinduniqueinjections,psxviewnot_in_pslist,psxviewnot_in_eprocess_pool,psxviewnot_in_ethread_pool,psxviewnot_in_pspcid_list,psxviewnot_in_csrss_handles,psxviewnot_in_session,psxviewnot_in_deskthrd,psxviewnot_in_pslist_false_avg,psxviewnot_in_eprocess_pool_false_avg,psxviewnot_in_ethread_pool_false_avg,psxviewnot_in_pspcid_list_false_avg,psxviewnot_in_csrss_handles_false_avg,psxviewnot_in_session_false_avg,psxviewnot_in_deskthrd_false_avg,modulesnmodules,svcscannservices,svcscankernel_drivers,svcscanfs_drivers,svcscanprocess_services,svcscanshared_process_services,svcscaninteractive_process_services,svcscannactive,callbacksncallbacks,callbacksnanonymous,callbacksngeneric,category,family
Spyware-TIBS-7469e64fea64885609ff5e5a6256e808fdd81e6f797d5706b1cf4a96c96d0c1b-8.raw,37,15,10.135135135135137,0,215.45945945945945,1446,39.08108108108108,7972,215.45945945945945,0,626,2817,40,668,670,92,595,113,161,231,42,78,42,0.028747433264887,0.0533880903490759,0.028747433264887,3,3,18,1.0,1,0,1,1,5,3,7,0.0263157894736842,0.0,0.0263157894736842,0.0263157894736842,0.131578947368421,0.0789473684210526,0.1842105263157894,138,389,221,26,24,116,0,119,87,0,8,Spyware,Tibs
Spyware-TIBS-78791f14568516cded277d28fae715f599d5074532d9a5f41fd1f0a14d648db2-10.raw,40,15,9.775,0,208.375,1542,38.55,8336,213.74358974358967,0,859,2746,41,682,695,97,640,116,158,249,50,88,50,0.0318268618714194,0.0560152768936982,0.0318268618714194,62,18505,372,12.4,2,0,3,2,7,4,9,0.0476190476190476,0.0,0.0714285714285714,0.0476190476190476,0.1666666666666666,0.0952380952380952,0.2142857142857142,138,389,221,26,24,116,0,120,87,0,8,Spyware,Tibs
Spyware-TIBS-3031e4fc4cab067dba86e6f667dfaf323a996c8a112776899d692d8af34b21b2-10.raw,35,14,10.4,0,215.28571428571428,1383,39.51428571428571,7535,215.28571428571428,0,622,2636,37,603,637,88,571,107,135,224,42,76,42,0.0298932384341637,0.0540925266903914,0.0298932384341637,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1142857142857142,0.0571428571428571,0.1714285714285714,138,389,221,26,24,116,0,120,87,0,8,Spyware,Tibs
Spyware-TIBS-3031e4fc4cab067dba86e6f667dfaf323a996c8a112776899d692d8af34b21b2-9.raw,37,15,10.243243243243244,0,215.5405405405405,1451,39.21621621621622,7975,215.5405405405405,0,630,2818,40,672,669,92,595,113,160,231,42,78,42,0.0287277701778385,0.0533515731874145,0.0287277701778385,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1081081081081081,0.054054054054054,0.1621621621621621,138,389,221,26,24,116,0,120,87,0,8,Spyware,Tibs
Spyware-TIBS-505c865b3cadf62b53d15f53d6d9a4293f7d7287fc88b54fa2b19974b3338a57-3.raw,37,16,10.216216216216216,0,181.83783783783784,1370,37.02702702702703,6728,181.83783783783784,0,582,2066,38,575,632,91,445,103,133,213,40,76,40,0.0283889283179559,0.0539389638041164,0.0283889283179559,2,2,12,1.0,3,0,3,3,7,5,8,0.075,0.0,0.075,0.075,0.175,0.125,0.2,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-505c865b3cadf62b53d15f53d6d9a4293f7d7287fc88b54fa2b19974b3338a57-6.raw,36,15,10.36111111111111,0,193.52777777777777,1364,37.888888888888886,6967,193.52777777777777,0,598,2187,37,614,630,89,460,101,157,212,43,78,43,0.0305832147937411,0.0554765291607396,0.0305832147937411,2,2,12,1.0,1,0,1,1,5,3,6,0.027027027027027,0.0,0.027027027027027,0.027027027027027,0.1351351351351351,0.081081081081081,0.1621621621621621,137,378,219,26,21,110,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-1421d1a140f3875addfe2378e53f749e8c6023bb0ec3fbe33943218ec09f6b33-3.raw,32,13,11.0,0,186.125,1181,36.90625,5956,186.125,0,555,1883,33,436,578,81,406,92,87,188,36,67,36,0.0296052631578947,0.0550986842105263,0.0296052631578947,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,116,88,0,8,Spyware,Tibs
Spyware-TIBS-2725437ab005d0af1ff71341ddc285cdb1225f0b33771aa4d382d6373647a577-4.raw,43,17,9.86046511627907,0,208.62790697674416,1659,38.58139534883721,8972,213.6190476190476,0,863,3010,45,694,770,106,662,129,187,284,46,87,46,0.0270429159318048,0.0511463844797178,0.0270429159318048,61,18559,366,12.2,1,0,2,1,6,3,8,0.0227272727272727,0.0,0.0454545454545454,0.0227272727272727,0.1363636363636363,0.0681818181818181,0.1818181818181818,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-2725437ab005d0af1ff71341ddc285cdb1225f0b33771aa4d382d6373647a577-7.raw,40,16,9.875,0,213.925,1547,38.675,8558,219.43589743589743,0,846,2884,42,697,709,97,650,119,170,252,43,81,43,0.0274584929757343,0.0517241379310344,0.0274584929757343,61,18559,366,12.2,1,0,2,1,6,3,8,0.024390243902439,0.0,0.048780487804878,0.024390243902439,0.1463414634146341,0.073170731707317,0.1951219512195122,138,389,221,26,24,116,0,119,87,0,8,Spyware,Tibs
Spyware-TIBS-35687c2a333d215c400adb744ca367dae9ce2b5fcc705ac639b11bc319d50475-1.raw,47,20,10.106382978723405,0,204.10638297872345,1823,38.7872340425532,9595,213.22222222222223,0,687,3236,48,840,893,111,680,131,228,285,55,99,55,0.0293333333333333,0.0528,0.0293333333333333,5,21,30,1.25,1,0,3,1,7,3,9,0.0208333333333333,0.0,0.0625,0.0208333333333333,0.1458333333333333,0.0625,0.1875,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-248a7274908dc58a27ad4f999f106628810a4d04b027244683886198ad927afd-2.raw,37,16,10.972972972972974,0,174.0810810810811,1270,34.32432432432432,6441,174.0810810810811,0,591,1999,38,472,674,88,418,95,87,204,37,73,37,0.0283307810107197,0.055895865237366,0.0283307810107197,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1081081081081081,0.054054054054054,0.1351351351351351,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-7469e64fea64885609ff5e5a6256e808fdd81e6f797d5706b1cf4a96c96d0c1b-2.raw,41,16,10.560975609756095,0,212.8292682926829,1615,39.39024390243903,8726,212.8292682926829,0,645,3061,44,668,803,103,644,126,182,268,47,87,47,0.0282962071041541,0.0523780854906682,0.0282962071041541,3,3,18,1.0,3,0,3,3,7,5,9,0.0681818181818181,0.0,0.0681818181818181,0.0681818181818181,0.1590909090909091,0.1136363636363636,0.2045454545454545,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-327c5b55bece5d32b51b019eae79acd917c944de61153db2fea6a3f59b070a97-10.raw,37,15,10.243243243243244,0,217.40540540540545,1481,40.02702702702703,8044,217.40540540540545,0,617,2840,40,667,664,91,637,114,151,230,43,79,43,0.0282337491792514,0.051871306631648,0.0282337491792514,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1081081081081081,0.054054054054054,0.1621621621621621,138,389,221,26,24,116,0,120,88,0,8,Spyware,Tibs
Spyware-TIBS-35687c2a333d215c400adb744ca367dae9ce2b5fcc705ac639b11bc319d50475-2.raw,44,18,10.272727272727272,0,214.1818181818182,1796,40.81818181818182,9424,214.1818181818182,0,681,3183,47,831,835,109,680,131,228,285,55,98,55,0.0297297297297297,0.0529729729729729,0.0297297297297297,5,21,30,1.25,2,0,2,2,6,4,8,0.0434782608695652,0.0,0.0434782608695652,0.0434782608695652,0.1304347826086956,0.0869565217391304,0.1739130434782608,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-954f736dfd60b84b6e7b02b873945bb19058beb1f7be314716f5c924f632f598-5.raw,32,13,10.21875,0,182.0625,1174,36.6875,5826,182.0625,0,549,1841,33,435,518,81,406,92,86,188,36,67,36,0.0297766749379652,0.0554177005789909,0.0297766749379652,2,2,12,1.0,2,0,2,2,6,4,7,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.2058823529411764,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-954f736dfd60b84b6e7b02b873945bb19058beb1f7be314716f5c924f632f598-8.raw,33,13,10.575757575757576,0,191.3030303030303,1238,37.51515151515152,6313,191.3030303030303,0,569,2045,33,462,578,83,441,95,92,189,39,73,39,0.030564263322884,0.0572100313479623,0.030564263322884,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1212121212121212,0.0606060606060606,0.1818181818181818,137,378,219,26,21,110,0,116,88,0,8,Spyware,Tibs
Spyware-TIBS-992eed3db41572414b500aecbe50a54ccd1e5faa2561dec87e1fe3c2db678f44-6.raw,41,16,9.341463414634148,0,199.1219512195122,1507,36.75609756097561,8165,204.125,0,644,2877,43,693,679,98,603,113,160,233,43,82,43,0.0281597904387688,0.0537000654878847,0.0281597904387688,3,3,18,1.0,3,0,4,3,8,5,10,0.0681818181818181,0.0,0.0909090909090909,0.0681818181818181,0.1818181818181818,0.1136363636363636,0.2272727272727272,138,389,221,26,24,116,0,119,86,0,8,Spyware,Tibs
Spyware-TIBS-6666171e4b060f807fe35397acf8a6b5851d02614d02d63d32142e126aac932d-2.raw,39,15,10.538461538461538,0,216.56410256410257,1552,39.7948717948718,8446,216.56410256410257,0,641,2946,42,661,754,99,634,120,175,259,47,85,47,0.0294117647058823,0.0531914893617021,0.0294117647058823,3,3,18,1.0,4,0,4,4,8,6,10,0.0930232558139534,0.0,0.0930232558139534,0.0930232558139534,0.1860465116279069,0.1395348837209302,0.2325581395348837,138,389,221,26,24,116,0,122,88,0,8,Spyware,Tibs
Spyware-TIBS-327c5b55bece5d32b51b019eae79acd917c944de61153db2fea6a3f59b070a97-1.raw,32,13,12.375,0,192.65625,1172,36.625,6165,192.65625,0,558,1929,33,426,666,81,406,92,86,188,35,66,35,0.0290215588723051,0.0547263681592039,0.0290215588723051,2,2,12,1.0,2,0,2,2,6,4,7,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.2058823529411764,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-3.raw,32,13,10.5,0,184.21875,1176,36.75,5895,184.21875,0,550,1863,33,435,546,81,406,92,86,188,36,67,36,0.0297274979355904,0.0553261767134599,0.0297274979355904,2,2,12,1.0,1,0,1,1,5,3,6,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,0.1515151515151515,0.0909090909090909,0.1818181818181818,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-954f736dfd60b84b6e7b02b873945bb19058beb1f7be314716f5c924f632f598-4.raw,32,13,10.34375,0,183.65625,1174,36.6875,5877,183.65625,0,549,1860,33,435,538,81,406,92,86,188,36,67,36,0.0297766749379652,0.0554177005789909,0.0297766749379652,2,2,12,1.0,2,0,2,2,6,4,7,0.0588235294117647,0.0,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.1176470588235294,0.2058823529411764,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-574cbd37cab3adfdd1b55051c52471c180bc4b5e69e7e018d8f7039b644ed0fd-9.raw,36,14,10.0,0,197.52777777777777,1357,37.69444444444444,7112,203.2,0,991,2119,36,493,599,88,516,104,105,214,41,75,41,0.0293696275071633,0.0537249283667621,0.0293696275071633,60,18558,360,15.0,0,0,1,0,5,2,7,0.0,0.0,0.0277777777777777,0.0,0.1388888888888889,0.0555555555555555,0.1944444444444444,138,387,221,26,23,115,0,117,88,0,8,Spyware,Tibs
Spyware-TIBS-3031e4fc4cab067dba86e6f667dfaf323a996c8a112776899d692d8af34b21b2-8.raw,37,15,10.135135135135137,0,215.67567567567568,1451,39.21621621621622,7980,215.67567567567568,0,633,2819,40,672,669,92,595,113,159,231,42,78,42,0.0286885245901639,0.0532786885245901,0.0286885245901639,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1081081081081081,0.054054054054054,0.1621621621621621,138,389,221,26,24,116,0,120,87,0,8,Spyware,Tibs
Spyware-TIBS-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-5.raw,32,13,10.53125,0,185.6875,1178,36.8125,5942,185.6875,0,553,1921,33,435,539,81,406,92,86,188,37,68,37,0.0304777594728171,0.0560131795716639,0.0304777594728171,2,2,12,1.0,1,0,1,1,5,3,6,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,0.1515151515151515,0.0909090909090909,0.1818181818181818,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-98f79b05b432de9dd246e9fec02ce0e37acbfbe0798d10c621c0b397e05ea470-7.raw,33,13,11.06060606060606,0,197.6060606060606,1261,38.21212121212121,6521,197.6060606060606,0,579,2108,34,468,603,83,481,98,94,203,39,71,39,0.0300230946882217,0.0546574287913779,0.0300230946882217,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1212121212121212,0.0606060606060606,0.1818181818181818,138,387,221,26,23,115,0,117,88,0,8,Spyware,Tibs
Spyware-TIBS-30533d67f47b9264c85d2a594ee58789410e4f2d0e5f38cbc487908da385c8bb-4.raw,41,16,9.78048780487805,0,207.8780487804878,1604,39.1219512195122,8523,207.8780487804878,0,643,2978,44,673,723,103,640,126,179,267,45,87,47,0.0273224043715847,0.052823315118397,0.0285367334547662,3,3,18,1.0,3,0,3,3,7,5,9,0.0681818181818181,0.0,0.0681818181818181,0.0681818181818181,0.1590909090909091,0.1136363636363636,0.2045454545454545,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-961bfaad26e065fccd479a8aea79ac6f02bfed983259420097133a86e0fc2d21-4.raw,35,14,10.028571428571428,0,189.82857142857145,1278,36.51428571428571,6645,195.44117647058823,0,968,1928,35,460,569,86,462,98,100,210,38,71,38,0.0289193302891933,0.0540334855403348,0.0289193302891933,60,18558,360,15.0,2,0,3,2,7,4,8,0.054054054054054,0.0,0.081081081081081,0.054054054054054,0.1891891891891892,0.1081081081081081,0.2162162162162162,137,385,220,26,23,114,0,116,88,0,8,Spyware,Tibs
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-6.raw,34,13,11.382352941176473,0,213.8235294117647,1323,38.91176470588236,7270,213.8235294117647,0,593,2520,36,577,661,85,499,103,115,214,40,73,40,0.0293685756240822,0.05359765051395,0.0293685756240822,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,0.1764705882352941,138,389,221,26,24,116,0,118,88,0,8,Spyware,Tibs
Spyware-TIBS-2361f526473d9f47642b2c9504cf0e0ffa62f222eccbdf665035ad4658cfb915-5.raw,44,18,9.386363636363637,0,201.0909090909091,1682,38.22727272727273,8848,201.0909090909091,0,694,3084,47,712,757,109,622,128,188,275,55,98,55,0.0318102949681897,0.0566801619433198,0.0318102949681897,6,7,36,1.2,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.0909090909090909,0.0454545454545454,0.1363636363636363,138,389,221,26,24,116,0,122,86,0,8,Spyware,Tibs
Spyware-TIBS-4754c35288a9488036c211c68f36f86496240000164edd36f9eaaeed12e65dbf-10.raw,41,15,9.853658536585366,0,210.46341463414635,1589,38.75609756097561,8630,215.75,0,854,2892,43,737,717,98,617,120,173,261,49,88,49,0.0299511002444987,0.0537897310513447,0.0299511002444987,63,18506,378,10.5,0,0,1,0,5,2,6,0.0,0.0,0.024390243902439,0.0,0.1219512195121951,0.048780487804878,0.1463414634146341,138,389,221,26,24,116,0,121,88,0,8,Spyware,Tibs
Spyware-TIBS-505c865b3cadf62b53d15f53d6d9a4293f7d7287fc88b54fa2b19974b3338a57-1.raw,38,17,11.921052631578949,0,193.23684210526315,1442,37.94736842105263,7343,193.23684210526315,0,614,2227,39,599,771,93,460,106,137,228,43,80,43,0.0289757412398921,0.0539083557951482,0.0289757412398921,4,20,24,1.3333333333333333,0,0,0,0,4,2,4,0.0,0.0,0.0,0.0,0.1052631578947368,0.0526315789473684,0.1052631578947368,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-599e4bde3509a8bf8d535685bcf40f703d68c03b3bb6343accac3ae6dc696248-6.raw,34,14,10.235294117647058,0,186.85294117647052,1277,37.55882352941177,6353,186.85294117647052,0,584,2053,35,488,571,85,438,92,94,189,44,77,44,0.0333333333333333,0.0583333333333333,0.0333333333333333,3,64,18,1.0,1,0,1,1,5,3,6,0.0285714285714285,0.0,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0857142857142857,0.1714285714285714,137,378,219,26,21,110,0,112,88,0,8,Spyware,Tibs
Spyware-TIBS-404929a7b78f384d1d1715f06d93c3cf0301d8027cb5e721ffff4d89e1b7da7c-1.raw,42,16,10.452380952380953,0,208.4047619047619,1626,38.71428571428572,8753,208.4047619047619,0,661,3041,45,684,812,105,648,120,177,261,48,89,48,0.0286909742976688,0.0531978481769276,0.0286909742976688,3,3,18,1.0,2,0,2,2,6,4,8,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.1818181818181818,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-599e4bde3509a8bf8d535685bcf40f703d68c03b3bb6343accac3ae6dc696248-2.raw,35,14,11.657142857142857,0,185.82857142857145,1266,36.17142857142857,6504,185.82857142857145,0,588,2028,36,474,680,87,427,95,91,194,41,75,41,0.0313935681470137,0.057427258805513,0.0313935681470137,3,64,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1142857142857142,0.0571428571428571,0.1428571428571428,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-5065428bc91f6a12f48944a8c7299d559faf3d53e2c7c47db05bb9103450ab8d-2.raw,44,16,9.954545454545457,0,209.97727272727272,1705,38.75,9240,214.88372093023256,0,875,3054,46,736,813,108,698,129,196,285,54,96,54,0.0307342060330108,0.0546385885031303,0.0307342060330108,58,18456,348,9.666666666666666,0,0,1,0,5,2,7,0.0,0.0,0.0227272727272727,0.0,0.1136363636363636,0.0454545454545454,0.1590909090909091,138,389,221,26,24,116,0,123,87,0,8,Spyware,Tibs
Spyware-TIBS-248a7274908dc58a27ad4f999f106628810a4d04b027244683886198ad927afd-10.raw,42,17,9.5,0,195.9047619047619,1560,37.142857142857146,8228,195.9047619047619,0,656,2871,45,704,696,99,562,117,160,253,43,84,43,0.0268414481897627,0.0524344569288389,0.0268414481897627,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.0952380952380952,0.0476190476190476,0.119047619047619,138,389,221,26,24,116,0,121,88,0,8,Spyware,Tibs
Spyware-TIBS-4579cff31815c40492e3f2dd85eb22f5084a96d95d850a31d48bd79553fe42b4-6.raw,42,16,9.452380952380953,0,200.9047619047619,1586,37.76190476190476,8438,200.9047619047619,0,658,2950,45,708,706,106,611,119,174,260,45,86,45,0.0278121137206427,0.0531520395550061,0.0278121137206427,3,3,18,1.0,2,0,2,2,6,4,8,0.0454545454545454,0.0,0.0454545454545454,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.1818181818181818,138,389,221,26,24,116,0,121,87,0,8,Spyware,Tibs
Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-10.raw,41,16,10.146341463414634,0,214.53658536585365,1622,39.5609756097561,8796,214.53658536585365,0,666,2974,44,843,735,103,585,122,255,272,49,89,49,0.0293413173652694,0.0532934131736526,0.0293413173652694,3,3,18,1.0,1,0,1,1,5,3,6,0.0238095238095238,0.0,0.0238095238095238,0.0238095238095238,0.119047619047619,0.0714285714285714,0.1428571428571428,138,389,221,26,24,116,0,121,88,0,8,Spyware,Tibs
Spyware-TIBS-1981a8ad7e1e19ce11df0ba175d0e34fd8f1b1511b571dc00e362a078867d775-3.raw,37,16,9.972972972972974,0,180.8918918918919,1368,36.972972972972975,6693,180.8918918918919,0,586,2047,38,573,607,91,453,103,132,211,40,76,40,0.0284292821606254,0.0540156361051883,0.0284292821606254,2,2,12,1.0,6,0,6,6,10,8,11,0.1395348837209302,0.0,0.1395348837209302,0.1395348837209302,0.2325581395348837,0.1860465116279069,0.2558139534883721,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-10.raw,42,17,9.547619047619047,0,209.8095238095238,1647,39.21428571428572,8812,209.8095238095238,0,667,2988,45,854,716,106,623,124,254,267,48,89,48,0.0288115246098439,0.0534213685474189,0.0288115246098439,3,3,18,1.0,3,0,3,3,7,5,9,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.1555555555555555,0.1111111111111111,0.2,138,389,221,26,24,116,0,119,86,0,8,Spyware,Tibs
Spyware-TIBS-327c5b55bece5d32b51b019eae79acd917c944de61153db2fea6a3f59b070a97-8.raw,36,14,10.694444444444445,0,217.19444444444449,1417,39.36111111111112,7819,217.19444444444449,0,614,2781,39,656,665,89,548,111,147,225,41,76,41,0.0281400137268359,0.0521619766643788,0.0281400137268359,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.1388888888888889,138,389,221,26,24,116,0,120,88,0,8,Spyware,Tibs
Spyware-TIBS-979db6d35d22f609cbdd3515bea40d29c89bf89364999c4218ab5dfffd7fc11a-4.raw,37,14,9.702702702702704,0,185.51351351351352,1339,36.18918918918919,6865,190.69444444444449,0,983,1961,37,515,586,90,476,101,110,218,44,79,44,0.0318609703113685,0.057204923968139,0.0318609703113685,60,18465,360,12.0,0,0,1,0,5,2,6,0.0,0.0,0.027027027027027,0.0,0.1351351351351351,0.054054054054054,0.1621621621621621,137,385,220,26,23,114,0,116,88,0,8,Spyware,Tibs
Spyware-TIBS-9675cdaca063fc0ae0f9c3efb59251dcbf8c89cf9209b6df888c9c64a50e5f20-2.raw,32,13,12.3125,0,193.21875,1177,36.78125,6183,193.21875,0,567,1937,33,430,658,81,406,92,87,186,36,67,36,0.0297029702970297,0.0552805280528052,0.0297029702970297,2,2,12,1.0,1,0,1,1,5,3,6,0.0303030303030303,0.0,0.0303030303030303,0.0303030303030303,0.1515151515151515,0.0909090909090909,0.1818181818181818,137,385,220,26,23,114,0,116,88,0,8,Spyware,Tibs
Spyware-TIBS-327c5b55bece5d32b51b019eae79acd917c944de61153db2fea6a3f59b070a97-5.raw,32,13,10.5,0,185.8125,1177,36.78125,5946,185.8125,0,555,1924,33,437,539,81,406,92,88,188,37,68,37,0.0305028854080791,0.0560593569661995,0.0305028854080791,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.125,0.0625,0.15625,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-7.raw,34,13,11.147058823529411,0,219.6764705882353,1351,39.73529411764706,7469,219.6764705882353,0,615,2621,36,585,655,85,524,105,126,219,42,75,42,0.0301724137931034,0.0538793103448275,0.0301724137931034,2,2,12,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1176470588235294,0.0588235294117647,0.1470588235294117,138,389,221,26,24,116,0,120,88,0,8,Spyware,Tibs
Spyware-TIBS-0149e4302db69ee3430709369101d4e70f5d8bfce7c76555cb835f4862a03879-3.raw,35,14,10.657142857142857,0,192.8571428571429,1274,36.4,6751,198.55882352941177,0,972,1953,35,460,626,86,462,98,96,210,36,69,36,0.0275229357798165,0.0527522935779816,0.0275229357798165,57,18520,342,14.25,0,0,1,0,5,2,6,0.0,0.0,0.0285714285714285,0.0,0.1428571428571428,0.0571428571428571,0.1714285714285714,137,385,220,26,23,114,0,115,88,0,8,Spyware,Tibs
Spyware-TIBS-992eed3db41572414b500aecbe50a54ccd1e5faa2561dec87e1fe3c2db678f44-10.raw,38,15,9.657894736842104,0,202.2894736842105,1438,37.8421052631579,7687,202.2894736842105,0,638,2684,40,624,640,94,579,107,136,226,43,80,43,0.02943189596167,0.054757015742642,0.02943189596167,2,2,12,1.0,2,0,2,2,6,4,8,0.05,0.0,0.05,0.05,0.15,0.1,0.2,138,389,221,26,24,116,0,119,86,0,8,Spyware,Tibs
Spyware-TIBS-589f74cdc865423cfb901a43f8fddab707b0e509a1053e15379dc61562f8659f-9.raw,37,15,10.54054054054054,0,219.83783783783784,1484,40.108108108108105,8134,219.83783783783784,0,622,2872,40,669,692,91,637,114,153,231,44,80,44,0.028814669286182,0.0523903077930582,0.028814669286182,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1081081081081081,0.054054054054054,0.1351351351351351,138,389,221,26,24,116,0,120,88,0,8,Spyware,Tibs
Spyware-TIBS-954f736dfd60b84b6e7b02b873945bb19058beb1f7be314716f5c924f632f598-10.raw,36,14,10.305555555555555,0,214.22222222222223,1410,39.16666666666666,7712,214.22222222222223,0,612,2720,39,656,643,89,536,110,141,225,41,76,41,0.0282758620689655,0.0524137931034482,0.0282758620689655,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.1388888888888889,138,389,221,26,24,116,0,119,88,0,8,Spyware,Tibs
Spyware-TIBS-3760770f4e0ecfe15d832609a805cbe1f8f32ca7e011fd5c6a0ad98750afe2e8-4.raw,50,22,8.62,0,184.6,1750,35.0,9233,196.4468085106383,0,871,3068,50,725,790,113,690,132,187,289,46,92,46,0.0256839754327191,0.0513679508654383,0.0256839754327191,81,21272,486,11.571428571428571,2,0,5,2,9,4,11,0.0384615384615384,0.0,0.0961538461538461,0.0384615384615384,0.173076923076923,0.0769230769230769,0.2115384615384615,138,389,221,26,24,116,0,122,87,0,8,Spyware,Tibs
Spyware-TIBS-574cbd37cab3adfdd1b55051c52471c180bc4b5e69e7e018d8f7039b644ed0fd-7.raw,35,14,10.485714285714286,0,200.8,1320,37.71428571428572,7029,206.73529411764707,0,986,2093,35,483,610,86,490,99,105,211,40,73,40,0.0294550810014727,0.0537555228276877,0.0294550810014727,60,18558,360,15.0,0,0,1,0,5,2,6,0.0,0.0,0.0285714285714285,0.0,0.1428571428571428,0.0571428571428571,0.1714285714285714,137,378,219,26,21,110,0,115,88,0,8,Spyware,Tibs
